Campo ID;Nombre fisico del campo;Descripcion del capo;Nombre logico del campo;Tipo de dato;Key;Formato;Formato logico;Mandatory;Nombre fisico de la tabla origen
219745;gf_rba_risk_type;Indicador de la tipologí­a de clasificación de los clientes en base a su nivel de riesgo según el método RBA. (BAJO, MEDIO, ALTO, EXCEPCIONADO, INACTIVO, etc...) El Risk Based Approach (RBA), es un sistema algorí­tmico de cálculo cuyo objeto es catalogar a los clientes de la Entidad en función de sus riesgos de blanqueo de capitales, mediante el análisis de una serie de parámetros predeterminados, con el objeto, entre otros, de poder realizar un seguimiento de los clientes, estableciendo una serie de controles adicionales de diligencia debida en función, en ambos casos, del riesgo del cliente;TIPO RIESGO RBA RISK BASED APPROACH;string;FALSE;;ALPHANUMERIC(2);FALSE;t_kbtq_customer_info_his
219746;gf_rba_scoring_number;Código numérico de la valoración del riesgo del cliente obtenido según el metodo RBA. El Risk Based Approach (RBA), es un sistema algorí­tmico de cálculo cuyo objeto es catalogar a los clientes de la Entidad en función de sus riesgos de blanqueo de capitales, mediante el análisis de una serie de parámetros predeterminados, con el objeto, entre otros, de poder realizar un seguimiento de los clientes, estableciendo una serie de controles adicionales de diligencia debida en función, en ambos casos, del riesgo del cliente;NUMERO RESULTADO SCORING RBA RISK BASED APPROACH;decimal(18,4);FALSE;;DECIMAL(18,4);FALSE;t_kbtq_customer_info_his
219747;gf_recipient_mail_name;Nombre completo de la persona/colectivo al que va dirigido la correspondencia.;NOMBRE DESTINATARIO CORRESPONDENCIA;string;FALSE;;ALPHANUMERIC(255);FALSE;t_kbtq_customer_info_his
219748;gf_record_funcl_update_date;Momento de actualización del registro. Cuando el cambio ha sido provocado por la operativa funcional;FECHA DE ACTUALIZACION FUNCIONAL DEL REGISTRO;timestamp;FALSE;yyyy-MM-dd HH:mm:ss.SSSSSS;TIMESTAMP;FALSE;t_kbtq_customer_info_his
219749;gf_relatives_data_date;Fecha a la que corresponden los datos familiares. Dependientes, adultos, nií±os...;FECHA DE DATOS FAMILIARES;date;FALSE;yyyy-MM-dd;DATE;FALSE;t_kbtq_customer_info_his
219750;gf_rent_amount;Importe de renta que se abona por el uso y disfrute de algo, por ejemplo una vivienda;IMPORTE ALQUILER;decimal(26,6);FALSE;;DECIMAL(26,6);FALSE;t_kbtq_customer_info_his
219751;gf_reserve_date;Fecha de reserva del cliente para cierto tipo de servicios;FECHA RESERVA;date;FALSE;yyyy-MM-dd;DATE;FALSE;t_kbtq_customer_info_his
219752;gf_reserved_information_type;Indicador de información reservada;INDICADOR DE INFORMACION RESERVADA;string;FALSE;;ALPHANUMERIC(1);FALSE;t_kbtq_customer_info_his
219753;gf_residence_date;Momento desde el que comienza la residencia del domicilio, desde cuando vive ahi la persona;FECHA RESIDENCIA;date;FALSE;yyyy-MM-dd;DATE;FALSE;t_kbtq_customer_info_his
219754;gf_residence_desc;Descripción de la marca utilizada para identificar el domicilio registrado de la persona. Por ejemplo: - Domicilio Fiscal - Primera residencia - Empresa donde trabaja - Otros;DESCRIPCION RESIDENCIA;string;FALSE;;ALPHANUMERIC(80);FALSE;t_kbtq_customer_info_his
219755;gf_residence_type;Marca utilizada para identificar el domicilio registrado de la persona. Por ejemplo: - Domicilio Fiscal - Primera residencia - Empresa donde trabaja - Otros;TIPO DOMICILIO;string;FALSE;;ALPHANUMERIC(8);FALSE;t_kbtq_customer_info_his
219756;gf_resident_type;Marca utilizada para identificar si una persona es Residente o no Residente de un paí­s.;INDICADOR TIPO RESIDENTE;string;FALSE;;ALPHANUMERIC(1);FALSE;t_kbtq_customer_info_his
219757;gf_returned_mail_type;Marca utilizada para indicar de que el cliente rechaza o devuelve la correspondencia.;INDICADOR CORRESPONDENCIA DEVUELTA;string;FALSE;;ALPHANUMERIC(3);FALSE;t_kbtq_customer_info_his
219758;gf_risk_level_desc;Descripción del código que permite identificar el nivel de riesgo.;DESCRIPCION DEL NIVEL DE RIESGO;string;FALSE;;ALPHANUMERIC(80);FALSE;t_kbtq_customer_info_his
219759;gf_road_type_id;Código identificativo que permite identificar el tipo de ví­a. Por ejemplo: - Calle - Avenida - Travesí­a - Otras;IDENTIFICADOR TIPO DE VIA;string;FALSE;;ALPHANUMERIC(15);FALSE;t_kbtq_customer_info_his
219760;gf_role_type;Código identificativo de la función que posee la persona dependiendo de la relación que tiene establecida con la entidad. Por ejemplo: - Indica si el individuo es cliente o no cliente - Ex Cliente: tiene contratos cancelados por más de 18 meses - Cliente Vencido: cuando un cliente tiene todos los contratos cancelados y alguno de ellos cancelado hace menos de 18 meses. - Cliente prospect: cliente que se da de alta desde asesoramiento - Otros;TIPO DE ROL;string;FALSE;;ALPHANUMERIC(1);FALSE;t_kbtq_customer_info_his
219761;gf_role_type_desc;Descripción de la función que posee la persona dependiendo de la relación que tiene establecida con la entidad. Por ejemplo: - Indica si el individuo es cliente o no cliente - Ex Cliente: tiene contratos cancelados por más de 18 meses - Cliente Vencido: cuando un cliente tiene todos los contratos cancelados y alguno de ellos cancelado hace menos de 18 meses. - Cliente prospect: cliente que se da de alta desde asesoramiento - Otros;DESCRIPCION TIPO DE ROL;string;FALSE;;ALPHANUMERIC(80);FALSE;t_kbtq_customer_info_his
219762;gf_seasonal_commerce_type;Marca utilizada para identificar si el comercio opera estacionalmente. En este tipo de comercios, sus ventas se concentran en una época del aí±o.;INDICADOR COMERCIO TEMPORADA;string;FALSE;;ALPHANUMERIC(1);FALSE;t_kbtq_customer_info_his
219763;gf_secndy_addr_road_number_id;Identificador del Número secundario del Domicilio Normalizado. Se trata de información complementaria de una dirección. Por ejemplo, en el caso de que haya dos portales con mismo número y se distingan por una letra Portal 16-A Portal 16 - B;IDENTIFICADOR DEL NUMERO SECUNDARIO DE DIRECCION;string;FALSE;;ALPHANUMERIC(9);FALSE;t_kbtq_customer_info_his
219764;gf_second_last_name;Segundo Apellido de la Persona que aparece en el Registro Civil o fuente oficial aceptada en el paí­s.;NOMBRE SEGUNDO APELLIDO;string;FALSE;;ALPHANUMERIC(80);FALSE;t_kbtq_customer_info_his
219765;gf_segment_id;Identificación uní­voca del grupo al que es asignado el cliente de la Entidad. Esta división de los clientes en grupos basados en caracterí­sticas comunes, permite que la Entidad pueda mercadear cada grupo efectiva y apropiadamente. La segmentación permite a los marketers ajustar mejor sus esfuerzos de marketing a varios subconjuntos de audiencias. La segmentación ayuda a la Entidad a: - Crear y comunicar mensajes de marketing dirigidos al target que resonarán en grupos o clientes especí­ficos, pero no con otros (que recibirán mensajes ajustados a sus necesidades e intereses) - Seleccionar los mejores canales de comunicación para cada segmento, que puede ser correo, redes sociales, cuí±as de radio, u otro, dependiendo del segmento. - Identificar maneras de mejorar productos o productos nuevos u oportunidades de servicio. - Establecer una mejor relación con los consumidores. - Probar opciones de precio. - Enfocarse en los clientes más rentables. - Mejorar el servicio al cliente - Hacer la mayor venta y venta cruzada de productos y servicios. Segmentar clientes requiere que la Entidad reúna información -datos- de los consumidores y analizarlos para identificar patrones que pueden ser usados para crear segmentos.;IDENTIFICADOR SEGMENTO;string;FALSE;;ALPHANUMERIC(5);FALSE;t_kbtq_customer_info_his
219766;gf_senior_pos_type;Identificador de la actividad profesional desempeí±ada por las personas fí­sicas clientes de la Entidad, en el caso de que su ocupación laboral sea contratada. Por ejemplo: - Técnico Superior - Encargado - Administrativo - Agente Comercial - Trabajador no cualificado - etc;TIPO CARGO PROFESIONAL;string;FALSE;;ALPHANUMERIC(6);FALSE;t_kbtq_customer_info_his
219767;gf_special_status_desc;Descripción del código identificativo que representa los posibles estados en los que se puede encontrar un cliente en lo que respecta a su capacidad de pago, ya sea una persona fí­sica o jurí­dica. Por ejemplo: - Suspensión de pagos - Quiebra - Incapacidad legal - Incapacidad judicial - Otros;DESCRIPCION SITUACION ESPECIAL;string;FALSE;;ALPHANUMERIC(80);FALSE;t_kbtq_customer_info_his
219768;gf_spouse_personal_id;Numeración o codificación reflejada en el documento oficial identificativo del cónyuge del cliente. Por ejemplo:  - Número de Pasaporte - Número de Tarjeta de Residencia - Número del Documento Nacional de Identidad (DNI) - Número de Identificación Fiscal (NIF) - Número Cédula de Identidad - Otros;IDENTIFICADOR DOCUMENTO OFICIAL IDENTIF CONYUGE CLIENTE;string;FALSE;;ALPHANUMERIC(25);FALSE;t_kbtq_customer_info_his
219769;gf_spouse_personal_type;Indicador del tipo de documento informado en el 'Documento oficial identif. del cónyuge del cliente'. Entendiendo por 'Documento oficial identif. del cónyuge del cliente' la numeración o codificación reflejada en su documento oficial identificativo. Por ejemplo: - Tarjeta de lector - Carnet de conducir - Pasaporte - DNI - Otros;TIPO DOCUMENTO OFICIAL IDENTIF CONYUGE CLIENTE;string;FALSE;;ALPHANUMERIC(8);FALSE;t_kbtq_customer_info_his
219770;gf_study_level_desc;Descripción del nivel de estudios que tiene un empleado, cliente., otros...;DESCRIPCION NIVEL DE ESTUDIOS;string;FALSE;;ALPHANUMERIC(80);FALSE;t_kbtq_customer_info_his
219771;gf_study_level_type;Código que permite identificar el nivel de estudios que tiene un empleado, cliente., otros...;TIPO NIVEL DE ESTUDIOS;string;FALSE;;ALPHANUMERIC(8);FALSE;t_kbtq_customer_info_his
219772;gf_study_title_desc;Descripción del tí­tulo de estudios académicos de la persona. Se trata de la descripción de un grado de estudios, es decir, guardarí­a la descripción de un tí­tulo cuando obtienes este en la licenciatura, posgrado, etc;DESCRIPCION TITULO ESTUDIOS;string;FALSE;;ALPHANUMERIC(80);FALSE;t_kbtq_customer_info_his
219773;gf_study_title_id;Código del tí­tulo de estudios académicos de la persona. Se trata del código que se asigna cuando se completa un grado de estudios, es decir, guardarí­a el código o folio que se le asigna a tu tí­tulo cuando obtienes este en la licenciatura, posgrado, etc;IDENTIFICADOR TITULO ESTUDIOS;string;FALSE;;ALPHANUMERIC(2);FALSE;t_kbtq_customer_info_his
219774;gf_subtype_personal_desc;Descripción de la marca para, Extranjeros Residentes y Espaí±oles NO Residentes, si el documento identificativo es la tarjeta de residente, tomará los valors de Temporal o permanente para indicar la residencia.;DESCRIPCION SUBTIPO PERSONAL;string;FALSE;;ALPHANUMERIC(80);FALSE;t_kbtq_customer_info_his
219775;gf_tax_exempt_end_date;Fecha fin de exención o alivios tributarios del empleado, por alivios tributarios se refiere a disminuir costo de impuestos que tiene que pagar el empleado, tales cómo la declaración de renta.;FECHA FINAL DE EXENCION DE IMPUESTOS;date;FALSE;yyyy-MM-dd;DATE;FALSE;t_kbtq_customer_info_his
219776;gf_tax_exempt_type;Indicador de Exoneración de Impuesto;INDICADOR EXENTO DE IMPUESTOS;string;FALSE;;ALPHANUMERIC(8);FALSE;t_kbtq_customer_info_his
219777;gf_tax_exemption_initial_date;Fecha de inicio de exención o alivios tributarios del empleado, por alivios tributarios se refiere a disminuir costo de impuestos que tiene que pagar el empleado, tales cómo la declaración de renta.;FECHA INICIO DE EXENCION DE IMPUESTOS;date;FALSE;yyyy-MM-dd;DATE;FALSE;t_kbtq_customer_info_his
219778;gf_taxes_liability_tot_amount;Importe que refleja pasivos totales como resultado de obligaciones tributarias;IMPORTE TOTAL DEL PASIVO POR IMPUESTOS;decimal(26,6);FALSE;;DECIMAL(26,6);FALSE;t_kbtq_customer_info_his
219779;gf_taxpayer_id;Codificación de las Administraciones Públicas de cada paí­s para identificar e individualizar a los contribuyentes, personas fí­sicas o jurí­dicas, para fines tributarios. Tiene distintas acepciones en cada paí­s, por ejemplo: - México: en México este código es conocido como RFC por sus siglas Registro Federal de Contribuyentes. - Perú: en Perú este código se denomina RUC por sus siglas Registro íšnico de Contribuyentes. - Chile: en Chile este código se conoce como RUT por sus siglas Rol íšnico Tributario. - USA: en USA este código se conoce como TIN;IDENTIFICADOR CONTRIBUYENTE;string;FALSE;;ALPHANUMERIC(35);FALSE;t_kbtq_customer_info_his
219780;gf_terminal_last_modify_id;Código que permite identificar el terminal donde se realizó la última modificación.;IDENTIFICADOR DE TERMINAL ULTIMA MODIFICACION;string;FALSE;;ALPHANUMERIC(8);FALSE;t_kbtq_customer_info_his
219781;gf_title_desc;Descripción del tipo de tratamiento formal utilizado para dirigirse a las personas fí­sicas en la correspondencia enviada por parte de la Entidad.  Por ejemplo: - Don  - Doí±a  - Excelentí­simo  - Otros;DESCRIPCION DE TRATAMIENTO;string;FALSE;;ALPHANUMERIC(80);FALSE;t_kbtq_customer_info_his
219782;gf_title_type;Tipo de tratamiento formal utilizado para dirigirse a las personas fí­sicas en la correspondencia enviada por parte de la Entidad. Por ejemplo: - Don - Doí±a - Excelentí­simo - Otros;TIPO DE TRATAMIENTO;string;FALSE;;ALPHANUMERIC(8);FALSE;t_kbtq_customer_info_his
219783;gf_total_asset_amount;Importe que refleja el total activo;IMPORTE TOTAL DE ACTIVO;decimal(26,6);FALSE;;DECIMAL(26,6);FALSE;t_kbtq_customer_info_his
219784;gf_total_balance_date;Momento en el que se ha elaborado el balance que refleja la situación económica y financiera del cliente de la entidad en un momento determinado.;FECHA BALANCE TOTAL;date;FALSE;yyyy-MM-dd;DATE;FALSE;t_kbtq_customer_info_his
219785;gf_total_cars_number;Número total de coches con los que cuenta el cliente;NUMERO TOTAL DE COCHES;decimal(4);FALSE;;DECIMAL(4);FALSE;t_kbtq_customer_info_his
219786;gf_total_net_income_py_amount;Ingresos netos totales monto del aí±o anterior,normalmente vá asociado con los ingresos por ventas de productos o servicios que una empresa recibe. Así­, lo usual es decir 'sales revenue' y no 'sales income';IMPORTE TOTAL INGRESOS NETOS DEL ANIO ANTERIOR;decimal(26,6);FALSE;;DECIMAL(26,6);FALSE;t_kbtq_customer_info_his
219787;gf_total_revenues_py_amount;Importe total de ingresos correspondientes al aí±o anterior. El término 'revenue' normalmente va asociado con los ingresos por ventas de productos o servicios que una empresa recibe. Así­, lo usual es decir 'sales revenue' y no 'sales income'.;IMPORTE TOTAL INGRESOS ANIO ANTERIOR;decimal(26,6);FALSE;;DECIMAL(26,6);FALSE;t_kbtq_customer_info_his
219788;gf_town_id;Código identificativo de la ciudad.;IDENTIFICADOR DE CIUDAD;string;FALSE;;ALPHANUMERIC(9);FALSE;t_kbtq_customer_info_his
219789;gf_town_name;Nombre de la Ciudad/Población.;NOMBRE CIUDAD POBLACION;string;FALSE;;ALPHANUMERIC(80);FALSE;t_kbtq_customer_info_his
219790;gf_unified_mail_type;Marca utilizada para identificar si el Cliente ha solicitado recibir de forma conjunta la correspondencia vinculada a los distintos contratos/servicios que tiene contratados con la Entidad.;INDICADOR CORRESPONDENCIA UNIFICADA;string;FALSE;;ALPHANUMERIC(8);FALSE;t_kbtq_customer_info_his
219791;gf_urbanization_name;Nombre de la zona o urbanización de la dirección.;NOMBRE URBANIZACION;string;FALSE;;ALPHANUMERIC(50);FALSE;t_kbtq_customer_info_his
219792;gf_urbanization_type;Tipo de zona o urbanización de la dirección.;TIPO URBANIZACION;string;FALSE;;ALPHANUMERIC(25);FALSE;t_kbtq_customer_info_his
219793;gf_user_audit_id;Auditoria - Identificador del usuario/proceso que ha realizado la inserción/modificación del registro en el objeto (tabla, fichero...).;IDENTIFICADOR USUARIO AUDITORIA;string;FALSE;;ALPHANUMERIC(50);TRUE;t_kbtq_customer_info_his
219794;gf_valtn_other_prop_amount;Importe de valoradción de otros inmuebles que tenga el cliente y donde él sea el propietario;IMPORTE DE VALORACION DE OTROS INMUEBLES;decimal(26,6);FALSE;;DECIMAL(26,6);FALSE;t_kbtq_customer_info_his
219795;gf_vip_customer_banking_type;Clave que identifica, dentro de Banca Patrimonial, a los clientes catálogados como VIP.  Se entiende Banca Patrimonial como a un conjunto de servicios de élite que engloban diferentes áreas de negocio de un grupo financiero.;CODIGO CLIENTE VIP BANCA PATRIMONIAL;string;FALSE;;ALPHANUMERIC(8);FALSE;t_kbtq_customer_info_his
219796;gf_website_desc;Información que aporta maypr nivel de detalle a cerca de la página web proporcionada.;DESCRIPCION PAGINA WEB;string;FALSE;;ALPHANUMERIC(500);FALSE;t_kbtq_customer_info_his
219797;gf_zipcode_id;Esquema que se encarga de asignar a distintas zonas o lugares de un paí­s, un código que, adosado a la dirección, es útil para facilitar y mecanizar el encaminamiento de una carta de correo. Los códigos postales son una serie de dí­gitos y letras.;IDENTIFICADOR CODIGO POSTAL;string;FALSE;;ALPHANUMERIC(20);FALSE;t_kbtq_customer_info_his
16601674;g_update_source_type;Tipo de modelo global que marca el origen desde el que se modifica un dato. Cuando existe convivencia entre distintos origenes, por ejemplo: Host o APX, es necesario conocer en cual de ellos se ha actualizado para nivelar la información.;TIPO ORIGEN DE MODIFICACION MODELO GLOBAL;string;FALSE;;ALPHANUMERIC(6);FALSE;t_kbtq_customer_info_his
17658494;g_digital_affiliation_type;Marca de modelo global utilizada para identificar si el cliente esta categorizado como cliente digital ( tiene banca digital y afiliacion sms).;INDICADOR AFILIACION DIGITAL MODELO GLOBAL;string;FALSE;;ALPHANUMERIC(1);FALSE;t_kbtq_customer_info_his
17658495;gf_customer_complete_name;Nombre completo del cliente.;NOMBRE COMPLETO DEL CLIENTE;string;FALSE;;ALPHANUMERIC(300);FALSE;t_kbtq_customer_info_his
17658496;gf_entity_arrival_method_id;Código identificativo de cómo llegó el Cliente a la Entidad.;IDENTIFICADOR METODO LLEGADA A LA ENTIDAD;string;FALSE;;ALPHANUMERIC(1);FALSE;t_kbtq_customer_info_his
17658497;gf_children_number;Número total de hijos de la persona;NUMERO DE HIJOS;decimal(2);FALSE;;DECIMAL(2);FALSE;t_kbtq_customer_info_his
17658498;g_house_construction_type;Tipo de construcción de la vivienda en el modelo global. Por ejemplo: Unifamiliar, piso, apartamento, etc.;TIPO DE CONSTRUCCION DE LA VIVIENDA MODELO GLOBAL;string;FALSE;;ALPHANUMERIC(8);FALSE;t_kbtq_customer_info_his
17658499;gf_audit_operuser_id;Auditoria - Identificador del usuario/proceso que ha realizado la inserción/modificación del registro en el objeto ORIGEN (tabla, fichero...);IDENTIFICADOR USUARIO ORIGEN AUDITORIA;string;FALSE;;ALPHANUMERIC(8);FALSE;t_kbtq_customer_info_his
19181261;gf_person_reg_app_channel_id;Identificador del canal de la aplicación por el cual se registros el cliente o no cliente;IDENTIFICADOR CANAL DE LA APLICACION DE REGISTRO PERSONA;string;FALSE;;ALPHANUMERIC(6);FALSE;t_kbtq_customer_info_his
19181262;gf_person_reg_aso_acc_med_type;Tipo de medio (Canal-medio-servicio) de acceso ASO (API Steward Office) de registro de la persona;TIPO DE MEDIO DE ACCESO ASO DE REGISTRO DE LA PERSONA;string;FALSE;;ALPHANUMERIC(2);FALSE;t_kbtq_customer_info_his
19181263;gf_person_reg_product_svc_id;"Identificador del producto-servicio, desde el cual se ha realizado la solicitud de transacción de registro de la persona. Ejemplo; 102 (cartera android), 1 (sucursal), 161 (móvil BBVA)";IDENTIFICADOR DEL PRODUCTO SERVICIO DE REGISTRO PERSONA;string;FALSE;;ALPHANUMERIC(4);FALSE;t_kbtq_customer_info_his
19181264;g_entific_id;Identificador del remitente de la información. Se trata de un catálogo corporativo que identifica todos los remitentes de información. Modelo global;IDENTIFICADOR ENTIFIC GMOD;string;FALSE;;ALPHANUMERIC(2);FALSE;t_kbtq_customer_info_his
20407232;gf_audit_insertion_user_id;Identificador del usuario de auditorí­a que realizó la inserción.;IDENTIFICADOR USU INSERCION AUDITORIA;string;FALSE;;ALPHANUMERIC(40);FALSE;t_kbtq_customer_info_his
20407233;g_person_main_branch_id;Identificador en modelo global de la oficina asignada a la persona como principal. La oficina se asigna en función de determinados criterios de cálculo.;IDENTIFICADOR OFICINA PRINCIPAL DE LA PERSONA MODELO GLOBAL;string;FALSE;;ALPHANUMERIC(6);FALSE;t_kbtq_customer_info_his
22507170;gf_person_birth_city_id;Identificador asignado a la ciudad de nacimiento de la persona;IDENTIFICADOR CIUDAD DE NACIMIENTO DE LA PERSONA;string;FALSE;;ALPHANUMERIC(14);FALSE;t_kbtq_customer_info_his
22507175;gf_company_export_amount;Importe de las ventas de una empresa cuyo destino es la exportación. Entendiendo por exportación cualquier bien para la economí­a o el servicio enviado fuera del territorio nacional a cambio de dinero.;IMPORTE EXPORTACION DE LA EMPRESA;decimal(26,6);FALSE;;DECIMAL(26,6);FALSE;t_kbtq_customer_info_his
22507176;gf_company_import_amount;Importe de una empresa asociado a la actividad económica de importación. Entendiendo por importación el transporte legí­timo de bienes y servicios al interior de un paí­s desde otros paí­ses.;IMPORTE IMPORTACION DE LA EMPRESA;decimal(26,6);FALSE;;DECIMAL(26,6);FALSE;t_kbtq_customer_info_his
22507177;gf_total_liability_amount;Cuantí­a que refleja el total pasivos;IMPORTE TOTAL DE PASIVOS;decimal(26,6);FALSE;;DECIMAL(26,6);FALSE;t_kbtq_customer_info_his
22507178;gf_cust_fin_res_origin_type;Tipo de origen de los recursos financieros del Cliente. Por ejemplo: Ahorros, Herencia, Financiación bancaria, socio inversor, Otros.;TIPO DE ORIGEN DE RECURSOS FINANCIEROS DEL CLIENTE;string;FALSE;;ALPHANUMERIC(2);FALSE;t_kbtq_customer_info_his
22507179;gf_pers_empl_company_cnae_id;Código numérico que tiene por finalidad la agrupación y clasificación de todas las unidades productoras según la actividad económica de la empresa donde trabaja la persona.;IDENTIFICADOR CNAE EMPRESA CONTRATANTE DE LA PERSONA;string;FALSE;;ALPHANUMERIC(11);FALSE;t_kbtq_customer_info_his
22507180;gf_pers_empl_company_cnae2_id;Código numérico que tiene por finalidad la agrupación y clasificación de todas las unidades productoras según la actividad económica de la empresa donde trabaja la persona.;IDENTIFICADOR CNAE EMPRESA CONTRATANTE DE LA PERSONA;string;FALSE;;ALPHANUMERIC(11);FALSE;t_kbtq_customer_info_his
22507181;gf_monthly_fix_income2_amount;Importe correspondiente al ingreso fijo total recibido en la cuenta de la entidad en un mes.;IMPORTE INGRESO MENSUAL FIJO;decimal(26,6);FALSE;;DECIMAL(26,6);FALSE;t_kbtq_customer_info_his
22507182;gf_customer_company2_name;Nombre de la compaí±í­a para la cual trabaja la persona;NOMBRE EMPRESA EMPLEADORA DEL CLIENTE;string;FALSE;;ALPHANUMERIC(80);FALSE;t_kbtq_customer_info_his
22507183;gf_job_class2_id;Código identificativo del oficio, empleo u ocupación ejercida a cambio de una retribución de las persona.;IDENTIFICADOR PROFESION;string;FALSE;;ALPHANUMERIC(20);FALSE;t_kbtq_customer_info_his
22507184;gf_company_join2_date;Momento de la incorporación de la persona fí­sica cliente de la Entidad, en la empresa donde trabaja;FECHA INCORPORACION EMPRESA;date;FALSE;yyyy-MM-dd;DATE;FALSE;t_kbtq_customer_info_his
22507185;gf_other_ent_with_sav3_amount;Importe de Ahorros que tiene el cliente en otro banco que no es BBVA;IMPORTE DE AHORRO EN OTRO BANCO;decimal(26,6);FALSE;;DECIMAL(26,6);FALSE;t_kbtq_customer_info_his
22507186;gf_other_ent_with_cr3_amount;Importe de crédito que tiene el cliente en otro banco que no es BBVA;IMPORTE DE CREDITO EN OTRO BANCO;decimal(26,6);FALSE;;DECIMAL(26,6);FALSE;t_kbtq_customer_info_his
22507187;g_customer_holding_activity_id;Identificador de actividad económica del modelo global asociada al cliente según clasificación elaborada en el ámbito holding para englobar todas las actividades locales.  Por ejemplo: - AAA Automóviles - AAB Componentes de automóviles - ABA Bienes de consumo doméstico duradero - AEA Concesionarios de vehí­culos de motor - BAA Equipo eléctrico - Otros;IDENTIFICADOR DE LA ACTIVIDAD HOLDING DEL CLIENTE GMOD;string;FALSE;;ALPHANUMERIC(32);FALSE;t_kbtq_customer_info_his
22507188;gf_cust_subgroup_classif2_id;Código identificativo que permite identificar el subgrupo o sector al que pertenece un cliente. Por ejemplo: - Natural Residente.  - Natural no Residente - Trabajador BBVA - Entidad Oficial Nal. - Entidad Descentralizadas Nal. - Otros.;IDENTIFICADOR CLASIFICACION SUBGRUPO CLIENTE;string;FALSE;;ALPHANUMERIC(5);FALSE;t_kbtq_customer_info_his
22507189;gf_source_insert_audit_date;Fecha de auditorí­a en la que se realiza la inserción del registro en el objeto fuente (tabla, fichero...).;FECHA DE AUDITORIA DE INSERCION EN LA FUENTE;timestamp;FALSE;yyyy-MM-dd HH:mm:ss.SSSSSS;TIMESTAMP;FALSE;t_kbtq_customer_info_his
22507190;gf_creation_terminal_id;Código de la terminal que realizó la creacion del movimiento.;IDENTIFICADOR TERMINAL CREADORA;string;FALSE;;ALPHANUMERIC(8);FALSE;t_kbtq_customer_info_his
22507191;gf_conciliation_id;Identificador de conciliación, el cual va a permitir discernir si la informacion cargada esta alineada con el origen. La información que puede contener puede ser de cualquier naturaleza, como por ejempllo: PAN, telefono del cliente, DNI,etc;IDENTIFICADOR CONCILIACION;string;FALSE;;ALPHANUMERIC(32);FALSE;t_kbtq_customer_info_his
22507192;g_person_inc_tax_dec_ind_type;Indicador de modelo global que muestra si la persona declara renta o no. El impuesto de renta es un impuesto que se cobra sobre los ingresos que ha recibido una persona dentro del aí±o fiscal.;INDICADOR PERSONA DECLARA IMPUESTO RENTA MODELO GLOBAL;string;FALSE;;ALPHANUMERIC(1);FALSE;t_kbtq_customer_info_his
22507193;gf_operational_audit_date;Fecha de auditorí­a del sistema origen;FECHA DE AUDITORIA OPERACIONAL;timestamp;FALSE;yyyy-MM-dd HH:mm:ss.SSSSSS;TIMESTAMP;FALSE;t_kbtq_customer_info_his
223427;g_account_contract_id;Identificador del modelo global que permite identificar el contrato de cuenta de manera uní­voca.;IDENTIFICADOR DE CONTRATO DE LA CUENTA MODELO GLOBAL;string;FALSE;;ALPHANUMERIC(50);FALSE;t_kmol_transfer_movements
223428;g_account_ref_move_id;Identificador del modelo global del movimiento de cuentas asociado a un movimiento de detalle ampliado.;IDENTIFICADOR REFERENCIA DE MOVIMIENTO DE CUENTA GMOD;string;FALSE;;ALPHANUMERIC(70);FALSE;t_kmol_transfer_movements
223429;g_banking_operation_id;Código del modelo global que identifica una operación bancaria que desencadena varios movimientos y que sirve para relacionarlos. Por ejemplo: - En una transferencia dentro del mismo banco, tendrí­amos el movimiento que recibe el saldo y el que lo adeuda. - En un pago de una cuota (préstamo, tarjeta de crédito, etc), podrí­an generarse movimientos independientes, para el pago de la cuota, pago de intereses, comisiones aplicadas, etc.;IDENTIFICADOR OPERACION BANCARIA MODELO GLOBAL;string;FALSE;;ALPHANUMERIC(40);FALSE;t_kmol_transfer_movements
223430;g_benef_corresp_entity_id;Código que permite la identificación de la entidad corresponsal del beneficiario en el modelo global. El campo está compuesto por paí­s y entidad.;ID ENTIDAD CORRESPONSAL DEL BENEFICIARIO GMOD;string;FALSE;;ALPHANUMERIC(6);FALSE;t_kmol_transfer_movements
223431;g_benef_trans_country_id;Identificador del modelo global de transaccionalidad que permite determinar de manera uní­voca el pais del beneficiario en formato ISO 3166-2.;IDENTIFICADOR PAIS TRANSACCION BENEFICIARIO MODELO GLOBAL;string;FALSE;;ALPHANUMERIC(2);FALSE;t_kmol_transfer_movements
223432;g_country_id;Código ISO del modelo global que permite identificar de manera uní­voca un paí­s.;IDENTIFICADOR PAIS MODELO GLOBAL;string;FALSE;;ALPHANUMERIC(2);TRUE;t_kmol_transfer_movements
223433;g_credit_currency_id;Código en el modelo global que identifica la divisa/moneda del abono en formato ISO 4217.;IDENTIFICADOR DE DIVISA DEL ABONO MODELO GLOBAL;string;FALSE;;ALPHANUMERIC(3);FALSE;t_kmol_transfer_movements
223434;g_debit_currency_id;Código en el modelo global que identifica la divisa/moneda del cargo en formato ISO 4217.;IDENTIFICADOR DE DIVISA DEL CARGO MODELO GLOBAL;string;FALSE;;ALPHANUMERIC(3);FALSE;t_kmol_transfer_movements
